Year,Estimated Value,Sale Price,Residential,Month,Quarter,rooms_per_bathroom,price_per_sqft,price_to_estimated_ratio,value_area_interaction,rooms_area_interaction,area_per_room,is_recent_sale,Locality_Fairfield,Locality_Greenwich,Locality_Norwalk,Locality_Stamford,Locality_Unknown,Locality_Waterbury,Locality_West Hartford,Property_Four Family,Property_Single Family,Property_Three Family,Property_Two Family,Face_North,Face_South,Face_West
2021,155190.0,185000.0,1,11,4,1.0,182.6258637709773,1.1920871190154005,157207470.0,3039.0,337.6666666666667,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2021,310606.0,505000.0,1,11,4,1.0,527.1398747390397,1.6258539757763855,297560548.0,2874.0,319.3333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021,236705.0,520200.0,1,11,4,3.0,577.3584905660377,2.1976722080226443,213271205.0,2703.0,300.3333333333333,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2021,236705.0,475000.0,1,11,4,3.0,433.3941605839416,2.0067172218584313,259428680.0,3288.0,365.3333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2021,110790.0,162900.0,1,11,4,1.0,163.06306306306305,1.470349309504468,110679210.0,2997.0,333.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2021,221410.0,282000.0,1,11,4,3.0,282.28228228228227,1.273655209791789,221188590.0,2997.0,333.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2021,380660.0,520000.0,1,11,4,3.0,505.8365758754864,1.3660484421793726,391318480.0,3084.0,342.6666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2021,83960.0,125000.0,1,11,4,3.0,134.69827586206895,1.488804192472606,77914880.0,2784.0,309.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2021,744660.0,1075000.0,1,11,4,1.0,1046.7380720545277,1.4436118497032202,764765820.0,3081.0,342.3333333333333,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2021,288640.0,420000.0,1,11,4,1.5,402.6845637583893,1.45509977827051,301051520.0,3129.0,347.6666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2021,463000.0,710528.0,1,11,4,3.0,695.9138099902057,1.5346177105831533,472723000.0,3063.0,340.3333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2021,120150.0,225225.0,3,11,4,1.0,181.41361256544502,1.8745318352059925,149166225.0,7449.0,206.91666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,69810.0,118000.0,1,11,4,1.5,123.56020942408377,1.6903022489614667,66668550.0,2865.0,318.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2021,139030.0,250000.0,1,11,4,3.0,252.5252525252525,1.7981730561749263,137639700.0,2970.0,330.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,209650.0,419500.0,2,11,4,1.0,337.897704389851,2.0009539709038875,260280475.0,4966.0,310.375,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021,270480.0,385000.0,1,11,4,3.0,367.7172874880611,1.4233954451345756,283192560.0,3141.0,349.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2021,103840.0,203000.0,1,11,4,1.0,200.1972386587771,1.9549306625577811,105293760.0,3042.0,338.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2021,27780.0,165000.0,3,11,4,1.5,132.90374546919048,5.939524838012959,34488870.0,7449.0,206.91666666666666,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2021,569240.0,1075000.0,1,11,4,1.0,1139.9787910922587,1.8884828894666572,536793320.0,2829.0,314.3333333333333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021,130250.0,268000.0,1,11,4,1.0,264.56071076011847,2.057581573896353,131943250.0,3039.0,337.6666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,109720.0,153100.0,1,11,4,3.0,147.21153846153845,1.3953700328107912,114108800.0,3120.0,346.6666666666667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2021,186480.0,304000.0,1,11,4,1.5,304.3043043043043,1.6302016302016302,186293520.0,2997.0,333.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2021,113390.0,175000.0,1,11,4,1.5,182.10197710718003,1.5433459740717876,108967790.0,2883.0,320.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2021,209650.0,195000.0,1,11,4,3.0,177.27272727272728,0.9301216312902456,230615000.0,3300.0,366.6666666666667,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2021,259280.0,545000.0,1,11,4,3.0,591.7480998914224,2.1019746991669237,238796880.0,2763.0,307.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2021,283420.0,419000.0,1,11,4,1.5,419.4194194194194,1.4783713217133583,283136580.0,2997.0,333.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2021,67200.0,154000.0,1,11,4,3.0,141.28440366972478,2.2916666666666665,73248000.0,3270.0,363.3333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2021,841231.25,1335000.0,1,11,4,3.0,1444.8051948051948,1.5869595904812144,777297675.0,2772.0,308.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2021,841231.25,1335000.0,1,11,4,1.0,1403.7854889589905,1.5869595904812144,800010918.75,2853.0,317.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2021,120980.0,240000.0,2,11,4,2.0,193.3145388642771,1.9837989750371963,150196670.0,4966.0,310.375,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2021,674130.0,1025000.0,1,11,4,3.0,1051.2820512820513,1.5204782460356312,657276750.0,2925.0,325.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2021,388440.0,635000.0,1,11,4,3.0,682.062298603652,1.6347441046236226,361637640.0,2793.0,310.3333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2021,236705.0,440000.0,1,11,4,1.0,430.95004897159646,1.858853847616231,241675805.0,3063.0,340.3333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,131950.0,325000.0,1,11,4,1.0,302.88909599254424,2.4630541871921183,141582350.0,3219.0,357.6666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2021,498810.0,580000.0,1,11,4,1.0,532.1100917431193,1.1627673863795833,543702900.0,3270.0,363.3333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2021,128500.0,265000.0,1,11,4,3.0,286.79653679653677,2.062256809338521,118734000.0,2772.0,308.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2021,78500.0,165000.0,3,11,4,1.0,132.90374546919048,2.1019108280254777,97457750.0,7449.0,206.91666666666666,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2021,102300.0,195000.0,1,11,4,1.0,182.4134705332086,1.906158357771261,109358700.0,3207.0,356.3333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,131950.0,190000.0,1,11,4,1.5,190.19019019019018,1.4399393709738537,131818050.0,2997.0,333.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,47810.0,76000.0,2,11,4,1.3333333333333333,61.21627064035441,1.589625601338632,59356115.0,4966.0,310.375,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2021,841231.25,1335000.0,1,11,4,3.0,1317.86771964462,1.5869595904812144,852167256.25,3039.0,337.6666666666667,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2021,617680.0,910000.0,1,11,4,1.5,865.0190114068441,1.473254759746147,649799360.0,3156.0,350.6666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2021,235400.0,375000.0,1,11,4,1.0,394.3217665615142,1.59303313508921,223865400.0,2853.0,317.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2021,380660.0,292500.0,1,11,4,1.0,290.7554671968191,0.7684022487258971,382943960.0,3018.0,335.3333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,358110.0,585000.0,2,11,4,2.0,471.2041884816754,1.633576275446092,444593565.0,4966.0,310.375,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2021,841231.25,1335000.0,1,11,4,3.0,1277.511961722488,1.5869595904812144,879086656.25,3135.0,348.3333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2021,154620.0,310000.0,3,11,4,1.0,249.69794603302458,2.0049152761609106,191960730.0,7449.0,206.91666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2021,725690.0,940000.0,1,11,4,1.0,966.0842754367934,1.295318937838471,706096370.0,2919.0,324.3333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,405660.0,575000.0,2,11,4,1.0,563.1733594515181,1.4174431790169106,414178860.0,4084.0,255.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,734720.0,735000.0,1,11,4,1.0,704.0229885057471,1.0003810975609757,767047680.0,3132.0,348.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2021,84710.0,247500.0,3,11,4,1.5,199.35561820378575,2.9217329713138946,105167465.0,7449.0,206.91666666666666,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2021,54730.0,89900.0,1,11,4,1.5,95.13227513227513,1.6426091723003837,51719850.0,2835.0,315.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2021,88890.0,137000.0,1,11,4,3.0,129.1234684260132,1.5412307346158174,94312290.0,3183.0,353.6666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,347670.0,445000.0,1,11,4,3.0,422.60208926875595,1.2799493772830557,366096510.0,3159.0,351.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2021,295540.0,493500.0,1,11,4,1.0,460.7843137254902,1.669824727617243,316523340.0,3213.0,357.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2021,88910.0,55000.0,3,11,4,1.5,44.30124848973016,0.6186030817680801,110381765.0,7449.0,206.91666666666666,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2021,272230.0,388900.0,1,11,4,3.0,370.0285442435775,1.4285714285714286,286113730.0,3153.0,350.3333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2021,378910.0,535000.0,1,11,4,3.0,533.3998005982054,1.4119447890000263,380046730.0,3009.0,334.3333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,348810.0,385000.0,1,11,4,1.0,385.3853853853854,1.1037527593818985,348461190.0,2997.0,333.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2021,120220.0,195000.0,2,11,4,2.0,157.06806282722513,1.622026285143903,149253130.0,4966.0,310.375,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021,841231.25,1335000.0,1,11,4,3.0,1468.6468646864687,1.5869595904812144,764679206.25,2727.0,303.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021,501620.0,715000.0,1,11,4,1.5,687.5,1.4253817630875962,521684800.0,3120.0,346.6666666666667,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2021,503930.0,652222.0,1,11,4,3.0,598.9182736455464,1.2942710297065068,548779770.0,3267.0,363.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021,365040.0,590000.0,1,11,4,1.0,577.8648383937316,1.6162612316458471,372705840.0,3063.0,340.3333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2021,186700.0,375000.0,1,11,4,1.0,411.635565312843,2.0085698982324587,170083700.0,2733.0,303.6666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,841231.25,1335000.0,1,11,4,1.5,1227.0220588235295,1.5869595904812144,915259600.0,3264.0,362.6666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2021,236705.0,57000.0,1,11,4,1.5,55.28612997090204,0.24080606662301177,244042855.0,3093.0,343.6666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2021,84650.0,150000.0,2,11,4,2.0,120.82158679017317,1.772002362669817,105092975.0,4966.0,310.375,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,380660.0,309000.0,1,11,4,1.0,287.1747211895911,0.8117480166027427,409590160.0,3228.0,358.6666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,68280.0,76000.0,1,11,4,1.5,77.31434384537131,1.1130638547158758,67119240.0,2949.0,327.6666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,146750.0,324000.0,1,11,4,1.5,337.5,2.2078364565587734,140880000.0,2880.0,320.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,54560.0,125000.0,1,11,4,3.0,118.48341232227489,2.2910557184750733,57560800.0,3165.0,351.6666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2021,326480.0,436250.0,1,11,4,1.0,445.1530612244898,1.3362227395246262,319950400.0,2940.0,326.6666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,52640.0,46000.0,1,11,4,3.0,48.625792811839325,0.8738601823708206,49797440.0,2838.0,315.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2021,73600.0,189500.0,2,11,4,1.3333333333333333,152.63793797825213,2.5747282608695654,91374400.0,4966.0,310.375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,170800.0,358500.0,1,12,4,1.5,336.30393996247653,2.098946135831382,182072800.0,3198.0,355.3333333333333,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2021,274340.0,440000.0,1,12,4,1.5,434.7826086956522,1.6038492381716118,277632080.0,3036.0,337.3333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2021,841231.25,1335000.0,1,12,4,1.0,1394.9843260188088,1.5869595904812144,805058306.25,2871.0,319.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2021,211120.0,330525.0,2,12,4,2.0,266.2303664921466,1.5655788177339902,262105480.0,4966.0,310.375,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2021,238560.0,295000.0,1,12,4,1.0,274.1635687732342,1.2365861837692824,256690560.0,3228.0,358.6666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2021,13490.0,18000.0,1,12,4,3.0,19.25133689839572,1.3343217197924389,12613150.0,2805.0,311.6666666666667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2021,182420.0,285000.0,1,12,4,3.0,289.34010152284264,1.5623286920293828,179683700.0,2955.0,328.3333333333333,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2021,85520.0,100000.0,1,12,4,1.5,97.65625,1.1693171188026192,87572480.0,3072.0,341.3333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,76710.0,168500.0,1,12,4,1.0,157.91940018744143,2.196584539173511,81849570.0,3201.0,355.6666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2021,88910.0,179999.0,1,12,4,1.5,182.74010152284265,2.0245079293667754,87576350.0,2955.0,328.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2021,193410.0,322500.0,1,12,4,1.0,326.417004048583,1.6674422211881494,191089080.0,2964.0,329.3333333333333,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2021,841231.25,1335000.0,1,12,4,3.0,1272.6406101048617,1.5869595904812144,882451581.25,3147.0,349.6666666666667,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2021,120940.0,288000.0,2,12,4,2.0,238.2133995037221,2.381346122043989,146216460.0,4836.0,302.25,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,295540.0,510000.0,1,12,4,1.0,488.97411313518694,1.7256547337077892,308248220.0,3129.0,347.6666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2021,209300.0,243900.0,1,12,4,1.5,257.27848101265823,1.1653129479216435,198416400.0,2844.0,316.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,84800.0,65000.0,1,12,4,1.0,59.63302752293578,0.7665094339622641,92432000.0,3270.0,363.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2021,70570.0,58000.0,1,12,4,1.0,58.35010060362173,0.8218789854045628,70146580.0,2982.0,331.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2021,347680.0,545000.0,1,12,4,3.0,558.974358974359,1.5675333640128855,338988000.0,2925.0,325.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021,841231.25,1335000.0,1,12,4,1.0,1306.2622309197652,1.5869595904812144,859738337.5,3066.0,340.6666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021,841231.25,1335000.0,1,12,4,1.5,1446.3705308775732,1.5869595904812144,776456443.75,2769.0,307.6666666666667,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2021,147010.0,180000.0,2,12,4,1.0,144.98590414820782,1.2244065029589823,182512915.0,4966.0,310.375,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021,38480.0,120000.0,3,12,4,1.5,96.65726943213855,3.1185031185031185,47772920.0,7449.0,206.91666666666666,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2021,841231.25,1221000.0,1,12,4,1.5,1184.2870999030067,1.4514439400580994,867309418.75,3093.0,343.6666666666667,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2021,204050.0,342500.0,1,12,4,1.5,359.3913955928646,1.6785101690762068,194459650.0,2859.0,317.6666666666667,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2021,58570.0,125000.0,1,12,4,1.5,125.12512512512512,2.134198395082807,58511430.0,2997.0,333.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2021,238980.0,336000.0,1,12,4,1.0,313.14072693383036,1.40597539543058,256425540.0,3219.0,357.6666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2021,86840.0,150000.0,1,12,4,3.0,153.53121801432957,1.7273146015660985,84842680.0,2931.0,325.6666666666667,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2021,405210.0,450000.0,1,12,4,3.0,459.18367346938777,1.1105352780039979,397105800.0,2940.0,326.6666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021,841231.25,1335000.0,1,12,4,1.5,1447.939262472885,1.5869595904812144,775615212.5,2766.0,307.3333333333333,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2021,190040.0,253432.0,1,12,4,1.5,233.79335793357933,1.333571879604294,206003360.0,3252.0,361.3333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2021,88910.0,90000.0,3,12,4,1.5,72.49295207410391,1.0122595883477674,110381765.0,7449.0,206.91666666666666,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2021,534930.0,715000.0,1,12,4,1.5,715.7157157157158,1.3366234834464323,534395070.0,2997.0,333.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2021,436710.0,550000.0,1,12,4,3.0,507.84856879039705,1.2594170044194088,472956930.0,3249.0,361.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2021,253580.0,440000.0,1,12,4,1.0,440.44044044044045,1.7351526145595078,253326420.0,2997.0,333.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2021,808260.0,875000.0,1,12,4,1.5,972.2222222222222,1.0825724395615273,727434000.0,2700.0,300.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2021,108740.0,230000.0,1,12,4,1.5,224.609375,2.1151370240941696,111349760.0,3072.0,341.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2021,81370.0,107500.0,1,12,4,3.0,113.87711864406779,1.321125722010569,76813280.0,2832.0,314.6666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,297410.0,400000.0,2,12,4,1.0,322.1908981071285,1.3449446891496588,369234515.0,4966.0,310.375,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2021,254990.0,405000.0,1,12,4,1.5,390.549662487946,1.5882975802972665,264424630.0,3111.0,345.6666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,180950.0,298000.0,1,12,4,1.5,305.0153531218014,1.646863774523349,176788150.0,2931.0,325.6666666666667,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2021,136710.0,230000.0,1,12,4,1.0,220.94140249759846,1.6823933874625119,142315110.0,3123.0,347.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,753910.0,795000.0,1,12,4,1.5,778.6483839373163,1.0545025268268096,769742110.0,3063.0,340.3333333333333,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2021,58890.0,160000.0,1,12,4,1.5,162.60162601626016,2.71692986924775,57947760.0,2952.0,328.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021,304500.0,450000.0,3,12,4,1.2,362.4647603705195,1.477832512315271,378036750.0,7449.0,206.91666666666666,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2021,130250.0,180000.0,3,12,4,1.0,144.98590414820782,1.381957773512476,161705375.0,7449.0,206.91666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2021,88910.0,220000.0,1,12,4,1.0,225.64102564102564,2.4744123270723204,86687250.0,2925.0,325.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2021,185180.0,32500.0,1,12,4,3.0,33.99581589958159,0.17550491413759586,177032080.0,2868.0,318.6666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2021,656740.0,850000.0,1,12,4,1.5,870.0102354145342,1.2942717056978408,641634980.0,2931.0,325.6666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021,160240.0,220500.0,1,12,4,1.0,215.9647404505387,1.3760609086370443,163605040.0,3063.0,340.3333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,267090.0,350000.0,1,12,4,1.0,370.3703703703704,1.310419708712419,252400050.0,2835.0,315.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2021,92010.0,160000.0,1,12,4,1.0,169.85138004246284,1.7389414194109336,86673420.0,2826.0,314.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2021,176350.0,220000.0,1,12,4,1.0,204.2711234911792,1.2475191380776864,189928950.0,3231.0,359.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,447870.0,625600.0,1,12,4,3.0,577.1217712177122,1.3968339026949785,485491080.0,3252.0,361.3333333333333,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2021,405400.0,390000.0,1,12,4,1.0,418.00643086816723,0.9620128268376912,378238200.0,2799.0,311.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2021,65900.0,100000.0,1,12,4,1.5,100.10010010010011,1.5174506828528074,65834100.0,2997.0,333.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2021,105640.0,179000.0,1,12,4,1.0,170.15209125475286,1.6944339265429762,111133280.0,3156.0,350.6666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2021,841231.25,890000.0,1,12,4,1.5,988.8888888888889,1.0579730603208095,757108125.0,2700.0,300.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2021,194040.0,205000.0,1,12,4,1.5,205.82329317269077,1.0564831993403423,193263840.0,2988.0,332.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2021,106440.0,178000.0,1,12,4,1.0,174.50980392156862,1.6723036452461482,108568800.0,3060.0,340.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,219400.0,360000.0,1,12,4,1.0,357.4975173783515,1.6408386508659982,220935800.0,3021.0,335.6666666666667,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2021,209650.0,289900.0,1,12,4,1.0,283.93731635651324,1.382780825184832,214052650.0,3063.0,340.3333333333333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2021,49540.0,30000.0,1,12,4,1.0,32.967032967032964,0.6055712555510698,45081400.0,2730.0,303.3333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2021,841231.25,700000.0,1,12,4,1.5,674.373795761079,0.8321136429489513,873198037.5,3114.0,346.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2021,564060.0,770000.0,1,12,4,1.0,718.2835820895523,1.3651030032266072,604672320.0,3216.0,357.3333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,354410.0,700000.0,1,12,4,1.0,734.5225603357817,1.9751135690302193,337752730.0,2859.0,317.6666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2021,198100.0,272950.0,1,12,4,1.5,257.25730442978323,1.37783947501262,210184100.0,3183.0,353.6666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2021,120790.0,244000.0,2,12,4,2.0,196.53644784534836,2.020034771090322,149960785.0,4966.0,310.375,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,530670.0,725000.0,1,12,4,1.5,679.4751640112465,1.3661974485084893,566224890.0,3201.0,355.6666666666667,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2021,267700.0,425000.0,1,12,4,1.5,465.4983570646221,1.5875980575270825,244410100.0,2739.0,304.3333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2021,102560.0,90000.0,1,12,4,1.0,100.0,0.8775351014040562,92304000.0,2700.0,300.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2021,71100.0,57500.0,1,12,4,1.5,60.97560975609756,0.8087201125175809,67047300.0,2829.0,314.3333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2021,181650.0,300000.0,1,12,4,1.0,279.06976744186045,1.6515276630883566,195273750.0,3225.0,358.3333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,841231.25,1010000.0,1,12,4,3.0,1060.9243697478992,1.2006211133977727,800852150.0,2856.0,317.3333333333333,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2021,206830.0,222707.0,1,12,4,3.0,222.92992992992993,1.0767635256007348,206623170.0,2997.0,333.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2021,142660.0,275000.0,1,12,4,3.0,275.27527527527525,1.9276601710360297,142517340.0,2997.0,333.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,102830.0,190000.0,1,12,4,1.5,187.56169792694965,1.8477098123115823,104166790.0,3039.0,337.6666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2021,841231.25,1335000.0,1,12,4,3.0,1307.5416258570028,1.5869595904812144,858897106.25,3063.0,340.3333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021,391060.0,578000.0,1,12,4,3.0,531.25,1.4780340612693705,425473280.0,3264.0,362.6666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2022,286190.0,393250.0,1,1,1,1.5,383.6585365853659,1.3740871449037353,293344750.0,3075.0,341.6666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2022,58770.0,125500.0,3,1,1,1.5,101.08739428111156,2.1354432533605583,72962955.0,7449.0,206.91666666666666,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2022,89180.0,174000.0,1,1,1,1.0,160.22099447513813,1.9511101143754206,96849480.0,3258.0,362.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2022,532280.0,1012500.0,1,1,1,1.5,1022.7272727272727,1.9021943338092733,526957200.0,2970.0,330.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
