Id,MSSubClass,LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,YrSold,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRAe,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Street_Pave,Utilities_NoSeWa,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandSlope_Mod,LandSlope_Sev,TotalSF,Total_Bathrooms,RemodAge,HouseAge,OverallQualArea,QualityScore,TotalPorch
1393,85,1.6551961525056738,2.29926624713164,5,1967,1967,0.0,2,2,2,2,3,,2.0342337083680495,,0.0,95,2.049334012932915,2,2.0545730247502716,0,2.0545730247502716,1,0,1,0,3,2,6,7,1,1,1967.0,,1,288,2,2,2,1.8197772781208725,1.7878742218230284,0,2006,123000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.103907037683187,2.0,39,39,20.519535188415933,25,1.7878742218230284
1394,190,1.6313704001963978,2.3309192623212813,6,1905,2000,0.0,2,2,1,2,1,,0.0,,0.0,482,1.9713017025076618,4,2.0928813391047973,691,2.1466828097728867,0,0,2,0,3,2,7,7,1,2,2003.0,,2,672,3,2,2,0.0,1.448822238365871,0,2008,163000,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,695.0641830416124,2.0,8,103,4170.385098249674,42,3.299053765790558
1396,60,1.7026798402849839,2.3462838911830324,8,2005,2006,1.8726220769889215,3,2,3,3,3,,0.0,,0.0,1094,2.0792552296061446,4,2.083621105656923,1349,2.17670694350804,0,0,2,1,4,3,9,7,1,3,2005.0,,3,642,2,2,2,1.7878742218230284,1.5451936315479267,0,2007,281213,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1353.162876335263,2.5,1,2,10825.303010682104,40,1.5451936315479267
1398,70,1.5996388013001024,2.274132197379939,5,1920,2004,0.0,2,2,2,2,2,,0.0,,0.0,939,2.059988537354588,4,2.059988537354588,574,2.118963944175767,0,0,1,1,4,2,8,7,0,0,1933.0,,1,180,1,1,0,1.4395687003478859,0.0,0,2007,137500,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,578.1199770747091,1.5,3,87,2890.5998853735455,40,1.7946353028541102
1399,50,1.6313704001963978,2.290712409213045,5,1950,1982,0.0,2,2,2,2,1,,1.8243068483519838,,1.0,676,2.0915614048472237,3,2.083949925347235,768,2.1461929197785112,1,0,1,1,3,2,7,6,0,0,1950.0,,1,240,2,2,2,0.0,0.0,0,2009,138000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,772.1755113301945,2.5,27,59,3860.877556650972,20,1.8131782269605679
1400,50,1.5996388013001024,2.274985526185446,6,1925,1990,0.0,2,2,2,2,1,,1.8839936846137324,,0.0,712,2.0648971139256496,4,2.086545868792951,448,2.1262497605917656,0,0,2,1,3,3,7,7,1,3,1925.0,,1,216,1,2,2,1.791294740218941,1.3437034446606386,0,2009,137450,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,452.1514429827186,2.5,19,84,2712.9086578963115,36,1.3437034446606386
1401,50,1.5957092304038698,2.2720930397111068,6,1929,1950,0.0,2,2,2,2,1,,0.0,,0.0,862,2.049035772339891,2,2.0614702793851385,208,2.0863318542781917,0,0,1,0,3,2,5,7,1,3,1929.0,,1,208,2,2,2,0.0,0.0,0,2008,120000,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,212.11050605172503,1.0,58,79,1272.6630363103502,42,1.74525954872198
1402,60,1.637662762520353,2.2936851161577283,6,2004,2004,0.0,2,2,2,2,1,,2.032522669918176,,0.0,80,2.0455488552886543,4,2.049334012932915,729,2.1251318896353983,1,0,2,1,3,2,8,7,1,2,2004.0,,2,398,2,2,2,1.7254630513334037,1.6734888160092363,0,2008,193000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,733.0948828682216,3.5,4,4,4398.569297209329,30,1.6734888160092363
1403,20,1.6437209301888343,2.2843418786538576,7,2006,2006,0.0,3,2,3,3,3,,0.0,,0.0,1286,2.099252650263104,4,2.1000117632870756,0,2.1000117632870756,0,0,2,0,2,3,6,7,1,3,2006.0,,2,662,2,2,2,1.8131782269605679,1.6144954397020792,0,2006,193879,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,4.19926441355018,2.0,0,0,29.39485089485126,35,1.6144954397020792
1404,20,1.5916858743493758,2.363942969970909,8,2007,2007,1.6942663054703442,3,2,3,2,3,,2.0586244347068976,,0.0,556,2.1167184468230724,4,2.115002986312667,0,2.115002986312667,1,0,2,0,3,3,6,7,0,0,2007.0,,3,754,2,2,2,1.8131782269605679,1.8052356503890232,0,2007,282922,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4.231721433135739,3.0,0,0,33.85377146508591,40,1.8052356503890232
1405,50,1.6313704001963978,2.3273380177631378,3,1915,1950,0.0,2,2,2,2,1,,0.0,,0.0,672,2.0164678395268,2,2.0207408598923613,520,2.092172576524108,0,0,1,0,3,2,6,7,0,0,1998.0,,3,936,2,2,2,1.8531520084405109,0.0,0,2006,105000,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,524.0372086994191,1.0,56,91,1572.1116260982574,12,1.8052356503890232
1407,85,1.6606403793348095,2.3067213504241844,5,1972,2007,0.0,2,2,3,2,3,,2.0132595398987774,,0.0,112,2.034063738526142,2,2.034063738526142,0,2.034063738526142,1,0,1,0,2,2,5,7,0,0,1988.0,,2,396,2,2,2,1.6248263889219656,0.0,0,2009,133000,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.068127477052284,2.0,2,37,20.340637385261424,35,0.0
1408,20,1.6684735252826461,2.3105875453254057,5,1985,1985,0.0,2,2,2,2,1,,2.0067835293204093,,0.0,208,2.0446214737746717,4,2.0446214737746717,0,2.0446214737746717,1,0,1,0,3,2,5,7,0,0,0.0,0.0,0,0,0,0,2,0.0,0.0,0,2009,112000,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4.0892429475493435,2.0,24,24,20.44621473774672,25,0.0
1409,70,1.6313704001963978,2.29800322798424,4,1910,1950,0.0,2,2,1,2,1,,0.0,,0.0,622,2.0061375852863423,3,2.029377654835695,622,2.106348388653089,0,0,1,0,3,2,6,7,0,0,1966.0,,2,528,2,2,2,0.0,0.0,0,2010,125500,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,626.0355152401221,1.0,60,100,2504.1420609604884,28,1.0
1410,60,1.579009137828587,2.3915454170061192,7,1986,1991,1.7613486395430595,2,3,3,2,1,,0.0,,0.0,791,2.037911144193943,3,2.0943848783402914,857,2.1571929407053205,0,0,2,1,3,2,7,7,1,2,1986.0,,2,542,2,2,2,1.9315065352001681,1.6407200993500939,0,2008,215000,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,861.1322960225342,2.5,17,22,6027.926072157739,42,1.6407200993500939
1411,60,1.6830650011356274,2.3444123933092964,7,2001,2001,0.0,3,2,3,2,1,,2.015274957487226,,0.0,278,2.060664466580636,4,2.060664466580636,896,2.14218910624994,1,0,2,1,3,3,6,7,0,0,2001.0,,2,622,2,2,2,0.0,1.5745651437258248,0,2009,230000,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,900.1213289331613,3.5,8,8,6300.8493025321295,35,1.5745651437258248
1412,50,1.6853704905634923,2.319405094199375,6,1950,2005,0.0,2,3,2,2,1,,1.757131886054717,,0.0,736,2.048136347402513,4,2.0812916231326892,556,2.13060744388819,0,0,1,1,3,2,6,5,0,0,1950.0,,1,271,2,2,2,0.0,0.0,0,2009,140000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,560.1294279705352,1.5,4,59,3360.776567823211,48,0.0
1414,20,1.7026798402849839,2.332648224640994,8,2005,2006,1.932298189261516,3,2,3,3,1,,2.0648971139256496,,0.0,868,2.1424438705649336,4,2.1424438705649336,0,2.1424438705649336,1,0,2,0,2,3,7,7,1,3,2005.0,,2,620,2,2,2,1.8102520538839093,1.570002974208493,0,2009,257000,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.284887741129867,3.0,3,4,34.27910192903894,40,1.570002974208493
1415,50,1.6437209301888343,2.349168049662194,6,1923,2000,0.0,2,2,2,2,1,,0.0,,0.0,833,2.0446214737746717,3,2.074472683462615,795,2.1426980184653157,0,0,1,1,4,3,8,7,1,3,1922.0,,2,370,2,2,0,0.0,0.0,0,2008,207000,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,799.1190941572373,1.5,8,85,4794.714564943424,42,1.0
1417,190,1.6313704001963978,2.3356503382217713,4,1885,1950,0.0,2,2,2,2,1,,0.0,,0.0,777,2.0355845457008663,3,2.095375905913649,1044,2.1675375438653024,0,0,2,0,4,2,11,7,0,0,1971.0,,2,560,2,2,0,0.0,0.0,0,2010,122500,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,1048.1309604516146,2.0,60,125,4192.523841806458,24,1.748318097194945
1419,20,1.6632944814375767,2.315254702825586,5,1963,1963,0.0,2,2,2,2,1,,1.448822238365871,,1.0,247,2.0848220303536844,2,2.0848220303536844,0,2.0848220303536844,1,0,1,1,3,2,6,7,0,0,1962.0,,1,336,2,2,2,0.0,1.7026798402849839,0,2008,124000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,4.169644060707369,2.5,45,45,20.848220303536845,25,1.7026798402849839
1420,20,1.6710010327416251,2.3706117531895523,6,1969,1969,1.9089798563370792,3,3,2,2,3,,2.081067193296879,,0.0,734,2.1424438705649336,3,2.1424438705649336,0,2.1424438705649336,1,0,2,0,3,3,7,7,1,2,1969.0,,2,540,2,2,2,0.0,1.6684735252826461,0,2006,223000,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4.284887741129867,3.0,37,37,25.7093264467792,30,3.521625533723157
1421,60,1.7067206012930416,2.3386691214316087,6,1968,1968,1.9519820823132483,2,2,2,2,1,,1.9464652902368638,,0.0,304,2.0233810504726226,3,2.0233810504726226,708,2.11097621096063,0,0,2,1,3,2,7,7,1,2,1968.0,,2,776,2,2,2,0.0,1.8141402142832723,0,2006,179900,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,712.0467621009452,2.5,38,38,4272.280572605671,36,2.814140214283272
1423,120,1.5341940066777084,2.240444584827204,6,2003,2003,1.8150956430032537,3,2,3,2,3,,2.0192049927391618,,0.0,162,2.046925992805522,4,2.046925992805522,0,2.046925992805522,1,0,1,0,1,3,3,7,0,0,2003.0,,2,420,2,2,2,1.783182776049518,0.0,0,2008,136500,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.093851985611044,2.0,5,5,24.563111913666265,30,0.0
1424,80,1.6481203937785114,2.387653638349577,6,1966,1966,0.0,3,3,3,2,3,,0.0,,0.0,697,2.0213116550079446,2,2.123774796952828,626,2.162992087835694,0,0,2,0,4,3,8,7,1,3,1966.0,,2,432,3,3,2,1.9694829896051946,1.866876239930001,3,2006,274970,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,630.1450864519608,2.0,40,40,3780.870518711765,42,1.866876239930001
1425,20,1.6684735252826461,2.318406082669605,5,1958,1983,0.0,2,2,2,2,1,,1.963872033379227,,1.0,193,2.0709616754744395,2,2.1046400375135943,0,2.1046400375135943,1,0,1,0,2,2,6,6,1,2,1970.0,,1,484,2,2,2,1.9108604173712915,1.4741440143630178,0,2007,144000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.175601712988033,2.0,24,49,20.878008564940167,25,1.4741440143630178
